Num_Acc;catr;voie;v1;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
536584771;4;EUGENIE (BD IMPERATRICE);0;2;4;0;2;1;0;1;-1;2;0;1;30
536584772;3;28;;2;2;0;1;14;896;3;4;1;0;1;80
536584773;3;RN 12 (PEN AR CH'LEUZ A PONT DESFOSSES);0;3;4;0;1;73;0;1;-1;1;0;1;70
536584774;4;BOULEVARD PERIPHERIQUE INTERIEUR NORD;0;1;4;0;1;29;200;1;-1;1;0;1;70
536584775;3;5;;2;2;0;1;17;51;1;7;1;0;1;90
536584776;4;BRIAND (AVENUE ARISTIDE);0;2;2;0;1;0;0;2;-1;1;0;1;30
536584777;4;HAURON (LA CROIX);0;2;1;0;2;-1;-1;3;-1;2;0;1;80
536584778;1;AUTOROUTE A6;0;3;6;0;1;14;630;1;-1;1;0;1;110
536584779;3;769;0;1;2;0;1;16;570;2;;1;5;1;80
536584782;4;GIONO -JEAN;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584783;3;D22;0;2;2;0;1;39;94;1;;1;0;1;30
536584784;1;A13;0;3;3;0;1;48;;1;14;1;0;1;130
536584785;4;;0;2;2;0;1;-1;-1;1;-1;1;5;1;50
536584786;4;BOULEVARD PERIPHERIQUE INTERIEUR NORD;0;1;4;0;1;28;0;1;-1;2;0;1;70
536584787;3;LECLERC (AVENUE DU GENERAL);0;2;2;0;1;49;71;1;-1;1;0;1;50
536584788;4;;0;2;2;0;2;-1;-1;1;-1;2;0;1;30
536584790;2;10;0;2;2;0;1;94;700;1;7;1;0;1;80
536584791;2;JEAN JAURES ( AVENUE );0;2;2;0;1;38;900;1;-1;1;0;1;50
536584792;3;BRISSON APRES PONT SNCF;0;2;2;1;2;6;75;1;-1;2;2;1;50
536584793;3;DRAGUIGNAN (ROUTE DE) - D2562-;0;2;2;0;2;8;244;1;-1;1;0;1;50
536584794;4;VICHY (AVENUE DE);0;2;2;0;1;0;0;1;-1;2;0;1;50
536584795;4;0;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584796;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;1;4;0;1;32;100;1;-1;1;0;1;70
536584797;4;ENDOUME (RUE D');0;2;2;0;2;0;0;3;-1;1;0;1;50
536584798;1;3;0;3;2;0;1;15;199;1;;1;3;1;90
536584799;3;618;0;2;2;0;1;6;46;1;;1;0;1;80
536584800;3;8 MAI 1945 ( AVENUE DU );0;2;3;0;2;0;340;1;-1;1;5;1;50
536584800;3;TROUBAT ( AVENUE PIERRE );0;2;2;0;2;-1;-1;3;-1;1;0;1;50
536584801;3;CAMPON (RUE;0;3;4;0;2;0;742;1;-1;1;0;1;50
536584802;4;SAPPIA (AV. HENRI);0;2;2;0;3;0;0;2;-1;1;0;1;50
536584803;1;86;0;3;3;0;1;45;99;3;14;2;0;1;90
536584804;3;;;2;-1;0;1;26;30;1;-1;1;5;1;80
536584805;4;BOULEVARD PERIPHERIQUE EXTERIEUR SUD;0;1;4;0;1;-1;-1;1;-1;2;9;1;70
536584805;4;BOULEVARD PERIPHERIQUE EXTERIEUR SUD;0;1;1;0;3;-1;-1;1;-1;2;0;8;50
536584806;4;SAINT-AUGUSTIN (AV. DE);0;2;2;0;1;1;0;1;-1;1;0;1;50
536584807;4;PORTE DE LA VILLETTE;0;1;4;0;1;25;200;2;-1;1;0;1;70
536584808;4;QUAI DE BERCY;0;1;3;0;1;-1;-1;2;-1;1;0;1;50
536584809;3;212;0;2;1;0;1;8;865;2;;2;0;1;50
536584809;3;;;2;2;;1;8;400;1;-1;1;5;1;90
536584810;4;POMPIDOU (AV.GEORGES);0;2;2;0;1;0;0;1;-1;1;0;1;50
536584811;1;86;0;3;2;0;1;30;100;1;;2;0;1;90
536584812;4;BOULEVARD PERIPHERIQUE;0;1;4;0;1;19;800;1;-1;1;0;1;70
536584813;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536584813;4;RUE CAULAINCOURT;0;2;3;3;1;-1;-1;1;-1;2;0;1;30
536584815;4;RUE DE TOLBIAC;0;2;3;3;1;-1;-1;1;-1;2;;6;30
536584816;2;406;0;3;2;0;1;1;0;1;-1;1;0;1;90
536584817;3;32;0;2;2;0;1;1;30;1;;1;0;1;90
536584817;3;;0;2;2;0;2;-1;-1;3;;1;0;1;80
536584818;4;PORTE MAILLOT;0;1;1;0;2;-1;-1;3;-1;3;1;1;50
536584819;4;RUE DE MENILMONTANT;0;2;2;0;2;-1;-1;1;-1;2;0;1;50
536584820;4;ECHANGEUR BERCY;0;1;4;0;1;0;100;1;-1;1;0;1;70
536584821;4;BOULEVARD DE LA VILLETTE;0;1;3;1;1;-1;-1;1;-1;1;0;1;30
536584822;4;1;;2;2;0;1;-1;-1;2;-1;1;0;1;80
536584822;4;2;;2;2;0;1;-1;-1;1;-1;1;0;1;80
536584823;4;;;2;-1;;1;-1;-1;1;-1;2;0;1;30
536584823;4;RUE GUY MOQUET;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536584824;7;BIC AUBER. AVENUE DU;0;2;2;0;1;4;950;1;4;2;0;1;50
536584824;7;COQUELICOTS. RUE DES;0;2;2;0;1;4;950;1;4;2;0;1;50
536584825;4;GENERAL DE CASTELNAU (RUE DU);0;2;2;0;1;0;0;1;-1;1;0;1;50
536584825;4;STEPHEN LIEGEARD (RUE);0;1;1;0;1;0;0;1;-1;1;0;1;50
536584826;4;RUE DE LA MARSEILLAISE;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536584827;4;AVENUE MATHURIN MOREAU;0;2;0;0;1;-1;-1;1;-1;1;0;1;30
536584827;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536584828;3;666;;3;3;0;1;9;655;1;3;1;0;1;70
536584829;4;AVENUE DE LA PORTE DE SAINT OUEN;0;1;4;2;1;-1;-1;1;9;1;0;1;30
536584829;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536584830;4;PLACE DU MARECHAL JUIN;0;1;4;0;1;-1;-1;2;-1;2;0;1;30
536584831;3;R.D.733BIS;0;2;2;0;2;0;120;1;-1;1;0;1;70
536584832;3;VERDUN (RUE DE);0;2;2;0;1;5;245;1;7;1;0;1;50
536584833;4;;;2;-1;;1;-1;-1;1;-1;2;0;1;30
536584833;4;RUE D AUTEUIL;0;1;3;0;1;-1;-1;3;-1;2;0;1;30
536584834;4;ROUTE DE LA MUETTE A NEUILLY;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584835;3;757;;2;2;0;2;27;10;1;7;1;0;1;70
536584835;3;;;2;-1;;1;-1;-1;1;-1;1;5;1;80
536584836;4;BOULEVARD GENERAL MARTIAL VALIN;0;2;2;0;1;-1;-1;1;-1;2;0;1;50
536584836;4;RUE ERNEST HEMINGWAY;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536584837;4;BOULEVARD PEREIRE;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536584837;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536584838;4;TALINTE (RUE DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584838;4;VALTRICHE (BOULEVARD);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584839;4;BARTHELEMY (RENE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584841;4;AVENUE HENRI MARTIN;0;3;4;0;1;-1;-1;1;-1;1;0;1;30
536584841;4;;;1;-1;0;1;-1;-1;1;-1;1;0;1;30
536584842;4;AVENUE DU PRESIDENT KENNEDY;0;2;2;3;1;-1;-1;1;-1;1;0;4;50
536584842;4;RUE DU DOCTEUR GERMAIN SEE;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536584844;4;RUE LECOURBE;0;1;1;1;1;-1;-1;1;-1;2;0;1;30
536584845;4;TROUBIRAN (CHEMIN DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584846;3;28;0;2;2;0;2;37;400;2;5;1;0;1;80
536584847;3;DEPARTEMENTALE 13 F;0;2;2;0;1;0;0;3;;1;0;1;70
536584848;4;AVENUE BUGEAUD;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584848;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536584849;4;QUAI D ISSY LES MOULINEAUX;0;1;5;0;1;-1;-1;1;-1;1;0;1;50
536584850;4;BOULEVARD DE GRENELLE;0;1;1;1;1;-1;-1;1;-1;1;0;1;30
536584851;3;RD44;;2;2;1;1;3;900;1;10;1;0;1;70
536584853;3;REPUBLIQUE (AVENUE DE LA);0;2;2;0;1;2;380;1;-1;1;0;1;50
536584854;4;RUE DE L ABBE GROULT;0;1;1;1;1;-1;-1;1;-1;1;0;1;30
536584854;4;RUE MARMONTEL;0;1;1;0;2;-1;-1;1;-1;1;0;1;30
536584855;4;RUE DE LA SABLIERE;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536584855;4;RUE DES PLANTES;0;1;2;0;1;-1;-1;1;-1;1;0;1;30
536584856;4;;;1;-1;;1;-1;-1;1;-1;1;0;5;30
536584856;4;RUE DE VAUGIRARD;0;2;-1;1;1;-1;-1;1;-1;1;0;5;30
536584857;3;520;0;2;2;0;1;2;800;2;4;1;0;3;90
536584858;4;PLACE DU COLONEL FABIEN;0;1;3;0;1;-1;-1;2;-1;1;8;1;30
536584859;4;LES SYLPHIDES;0;2;0;0;1;-1;-1;1;-1;1;0;1;30
536584860;4;;0;2;2;0;1;0;1;1;-1;1;0;1;50
536584861;4;RUE DU VAL DE MARNE;0;2;2;0;3;-1;-1;1;-1;2;0;1;30
536584862;3;55;;2;2;0;1;6;400;4;;8;0;1;80
536584863;4;QUAI ANATOLE FRANCE;0;1;3;2;1;-1;-1;1;-1;1;0;1;30
536584864;4;;0;2;2;2;1;-1;-1;1;-1;1;0;1;50
536584864;4;ROSSET (RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584866;4;BOULEVARD DE VAUGIRARD;0;3;4;0;1;-1;-1;1;-1;2;0;1;50
536584866;4;BOULEVARD PASTEUR;0;2;5;1;1;-1;-1;1;-1;2;0;1;50
536584867;3;125;0;2;2;1;1;0;1;1;-1;1;0;1;50
536584867;3;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584868;4;AVENUE DE LA PORTE D ITALIE;0;2;6;0;1;-1;-1;1;-1;2;0;1;30
536584869;4;QUAI BRANLY;0;1;1;1;1;-1;-1;1;-1;2;0;1;30
536584870;4;HARDOUINIERES CHEMIN;0;2;2;0;1;-1;-1;1;-1;2;0;1;50
536584871;4;;0;1;1;0;1;0;0;1;-1;1;0;1;50
536584872;3;120;0;2;3;0;2;0;0;1;-1;1;5;1;50
536584872;3;;0;2;2;0;1;0;0;1;-1;1;5;1;50
536584873;3;323;0;2;2;0;1;35;771;1;-1;1;0;1;30
536584874;4;BOULEVARD RICHARD LENOIR;0;1;1;0;1;-1;-1;1;-1;2;0;1;30
536584875;4;CORDERIE (BOULEVARD DE LA);0;4;3;0;1;-1;-1;1;-1;1;0;1;30
536584875;4;DUMAS (AVENUE GEORGES);0;4;3;0;2;-1;-1;1;-1;1;0;1;50
536584876;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536584876;4;RUE FROIDEVAUX;0;2;4;1;2;-1;-1;1;-1;2;0;1;30
536584877;4;LECLERC (AVENUE DU GENERAL);0;4;3;0;2;-1;-1;1;-1;1;0;1;50
536584878;3;BORDEAUX (avenue de);0;2;3;0;1;32;130;1;3;1;0;1;50
536584879;3;50;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584880;4;BOULEVARD DE LA CHAPELLE;0;1;2;1;1;-1;-1;1;-1;2;;5;30
536584881;2;19;0;4;6;0;1;23;450;1;-1;1;0;1;50
536584881;2;252;0;2;2;0;2;1;0;1;-1;1;5;1;50
536584882;3;221;0;2;2;0;2;8;200;2;-1;1;0;1;90
536584883;3;103;0;2;2;0;1;0;375;1;-1;1;0;1;50
536584884;4;PILAT RUE DU;0;1;1;0;4;-1;-1;2;-1;1;0;1;50
536584885;4;RUE DU FAUBOURG SAINT MARTIN;0;2;4;0;1;-1;-1;1;-1;2;0;1;30
536584885;4;RUE LOUIS BLANC;0;1;1;0;1;-1;-1;1;-1;2;0;1;30
536584886;4;FOCH (RUE DU MARECHAL);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584886;4;LE GRECO (ALLEE);0;1;1;0;2;-1;-1;1;-1;1;0;1;30
536584887;4;BOULEVARD DE PORT ROYAL;0;2;4;3;2;-1;-1;1;-1;2;5;1;30
536584887;4;RUE DE LA SANTE;0;2;-1;3;2;-1;-1;1;-1;2;5;1;30
536584888;3;121;0;1;2;0;2;27;200;2;-1;1;0;1;50
536584889;4;CHARLOTTE ET ROGER BOUCHAR (R);0;1;1;0;1;0;0;1;-1;1;0;1;30
536584889;4;FONTAINES (R DES);0;2;2;0;1;0;0;1;-1;1;0;1;30
536584890;3;931;0;3;4;3;1;0;1;1;-1;1;0;1;50
536584891;4;MARIE REYNOARD (AVENUE);0;2;2;2;1;-1;-1;1;-1;1;0;5;50
536584892;4;RUE ROYALE;0;2;6;3;1;-1;-1;1;-1;2;0;1;30
536584892;4;RUE SAINT HONORE;0;1;1;0;1;-1;-1;1;-1;2;0;1;30
536584893;3;121;;2;2;0;1;23;100;2;;1;0;1;80
536584894;3;928;0;2;2;2;1;0;1;1;;1;0;1;50
536584895;4;BOULEVARD DE LA BASTILLE;0;1;1;0;1;-1;-1;1;-1;2;0;8;50
536584895;4;QUAI DE LA RAPEE;0;1;8;0;1;-1;-1;1;-1;2;0;8;50
536584897;4;BON ACCUEIL (ALLEE DE);0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536584898;4;;0;2;2;0;1;1;0;1;-1;2;0;1;50
536584899;4;PONT (AVENUE DU);0;2;2;0;1;0;0;1;-1;1;0;1;50
536584900;3;121;0;2;2;0;2;20;700;2;-1;1;0;1;90
536584901;4;RECATOUS (RUE DES);0;1;1;0;1;0;0;1;-1;1;0;1;30
536584902;3;410;0;3;2;3;1;0;1;1;5;1;0;1;50
536584903;4;;0;1;1;0;1;0;0;1;-1;1;0;1;30
536584904;3;6;0;2;2;1;1;1;0;1;-1;1;0;1;50
536584905;4;;;2;-1;;1;-1;-1;1;-1;1;0;6;30
536584905;4;PLACE DE LA REPUBLIQUE;0;2;2;3;1;-1;-1;1;-1;1;6;6;30
536584906;4;;0;1;1;0;1;0;0;1;-1;1;6;1;30
536584907;3;THOMAS (AV ALBERT);0;2;2;0;1;33;130;1;-1;1;0;1;50
536584908;3;974;2;2;2;0;2;0;530;1;-1;1;0;3;80
536584909;4;CABANNES (AVE GASTON);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584909;4;GUESDE (RUE JULES);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584910;3;901;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584911;3;86;0;2;6;3;2;0;0;1;-1;2;0;1;50
536584911;3;;0;2;2;0;1;0;0;1;-1;2;0;1;50
536584912;4;AVENUE PERCIER;0;1;3;0;2;-1;-1;1;-1;2;0;1;30
536584912;4;BOULEVARD HAUSSMANN;0;2;4;0;1;-1;-1;1;-1;2;0;1;30
536584913;4;LONDRES (AVENUE DE );0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584913;4;MIRAUMONT (RUE);0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536584914;3;REPUBLIQUE;0;2;4;0;1;0;0;1;-1;1;0;1;50
536584915;3;29;0;2;2;1;1;0;1;1;-1;1;0;1;50
536584916;4;;0;2;2;0;1;0;0;1;-1;2;0;1;30
536584917;4;QUAI LOUIS XVIII;0;3;4;0;1;-1;-1;1;-1;1;0;1;50
536584917;4;RUE ESPRIT-DES-LOIS;0;2;2;2;1;-1;-1;1;-1;1;5;1;50
536584918;3;247;0;2;2;0;1;2;687;1;;1;0;1;80
536584918;3;;;2;2;;1;-1;-1;1;-1;1;0;1;80
536584919;4;;0;2;2;0;1;0;0;1;-1;2;0;1;50
536584920;4;;0;1;1;2;1;0;0;1;-1;1;0;1;30
536584920;4;;0;2;2;0;1;0;0;1;-1;1;0;1;30
536584921;3;982;0;2;2;0;1;28;620;1;5;1;0;1;80
536584922;4;ARISTIDE BRIAND(RUE)1A49 ET 2A52;0;1;1;0;1;0;0;1;-1;1;0;1;50
536584922;4;GABRIEL PERI(RUE) 1A23 ET 2A36;0;1;1;0;1;0;0;1;-1;1;0;1;50
536584923;3;REPUBLIQUE (de la);0;2;2;0;1;69;;1;-1;1;0;1;50
536584923;3;VIEILLE PORTE MARCADE;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536584924;2;PONT SAINT ESPRIT (ROUTE DE);0;2;2;0;1;12;100;1;7;1;0;1;80
536584925;4;AVENUE MONTAIGNE;0;1;1;0;1;-1;-1;1;-1;2;0;1;50
536584925;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;50
536584926;3;7;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584927;4;;0;2;2;0;1;0;0;1;-1;1;0;8;50
536584928;3;GENERAL LECLERC (BD DU) DE (61 A 9);0;1;2;0;1;0;0;1;-1;1;0;1;50
536584929;1;43;;3;4;0;1;152;700;1;10;1;0;1;130
536584930;4;;0;1;1;0;1;1;0;1;-1;2;0;1;50
536584930;4;;0;3;2;1;1;1;0;1;-1;2;5;6;50
536584931;3;REPUBLIQUE;0;2;3;0;1;0;0;1;;1;0;1;50
536584932;4;ROUSSEAU (RUE JEAN-JACQUES);0;1;1;0;1;0;0;1;-1;1;0;1;50
536584933;4;MARGUERITE RENAUDIN (AV) N°23 A 187 ET 2;0;2;2;0;1;0;0;1;-1;1;0;1;30
536584934;4;;;1;-1;;1;-1;-1;1;-1;1;0;5;30
536584934;4;RUE SAINT DOMINIQUE;0;2;3;1;1;-1;-1;1;-1;1;0;5;30
536584935;4;BRIAND (RUE ARISTIDE);0;1;3;0;1;0;0;3;-1;1;0;1;50
536584935;4;FUBLAINES (RUE DE);0;1;1;0;1;0;0;1;-1;1;0;1;30
536584936;4;JEAN GRANDEL (PLACE);0;1;1;0;1;0;0;1;-1;1;0;1;30
536584937;4;;0;2;1;0;1;101;0;1;-1;1;0;1;50
536584938;4;PLOMELIN ROUTE DE;0;2;2;0;1;-1;-1;1;4;1;0;1;50
536584939;4;OLYMPE DE GOUGES (RUE);0;3;2;0;1;0;0;1;-1;1;0;1;50
536584940;2;111;;2;2;0;1;-1;-1;1;-1;2;0;3;60
536584941;3;6;0;2;4;0;1;0;0;3;12;2;0;1;50
536584942;4;;0;2;5;1;1;0;0;1;-1;2;9;5;50
536584943;4;DOCTEUR FLEMING ( AVNUE DU );0;1;1;0;1;0;0;1;-1;1;0;1;50
536584943;4;HENRI POINCARE;0;2;2;0;1;0;0;1;-1;1;0;1;50
536584944;4;MAX DORMOY (AVENUE);0;1;2;0;1;-1;-1;2;-1;1;0;1;50
536584944;4;;;2;-1;;1;-1;-1;1;-1;1;0;1;50
536584945;4;;0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536584946;4;CHASLES (BOULEVARD);0;2;2;0;1;-1;-1;1;4;1;0;1;30
536584947;2;4;0;2;2;0;1;-1;-1;1;7;2;0;1;50
536584949;4;;0;2;2;0;1;-1;-1;3;-1;1;0;1;50
536584950;3;17;;2;2;0;1;4;371;3;5;1;0;1;80
536584951;3;19;0;2;4;2;1;0;0;1;-1;2;5;1;50
536584953;4;;0;3;2;0;1;1;0;1;-1;2;9;1;30
536584954;4;;0;1;2;2;1;-1;-1;1;;1;;5;50
536584955;4;;0;3;5;0;2;-1;-1;1;-1;1;5;1;50
536584956;3;98;0;2;0;2;1;4;550;1;0;1;0;5;80
536584957;4;MER (BD DE LA);0;2;2;0;2;0;0;3;-1;2;0;1;50
536584958;3;D6089;;2;2;0;1;116;400;1;7;1;0;1;50
536584959;3;CARNOT;0;2;0;0;2;0;0;1;0;2;0;1;50
536584960;3;588;;2;2;0;1;21;881;1;5;1;5;1;80
536584961;4;ILE DES PECHEURS (RUE DE L);0;2;2;0;1;-1;-1;1;-1;1;0;3;30
536584962;4;;0;1;0;0;1;0;0;1;-1;2;0;1;50
536584963;3;154;0;2;2;0;1;9;447;1;;1;0;3;80
536584964;3;98;;2;0;2;1;4;550;1;0;1;0;5;70
536584965;4;CHARLEMAGNE (AVENUE);0;2;3;0;1;-1;-1;2;-1;1;0;1;50
536584965;4;GALIENI (RUE MARECHAL);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584966;3;1113;0;2;2;0;1;3;764;1;;1;0;1;30
536584967;4;BAB (Boulevard);0;2;4;0;1;-1;-1;1;-1;1;0;1;50
536584968;3;115;0;2;4;0;1;0;0;1;-1;2;0;1;50
536584970;3;LE CHATELIER;0;1;4;0;1;0;0;1;-1;1;0;1;50
536584971;3;CAMP CANADIEN;0;2;2;0;2;0;0;1;7;2;0;1;30
536584971;3;L'AVRE;0;2;2;0;1;0;0;1;7;2;0;1;50
536584973;3;50;0;2;2;0;1;19;785;1;-1;1;5;1;70
536584974;4;GEORGES MILLANDY (RUE);0;2;2;0;1;0;0;1;-1;2;0;1;50
536584975;3;15;;2;2;0;3;42;200;4;;1;2;1;50
536584976;3;410;0;2;3;0;1;0;1;1;-1;1;0;4;50
536584977;4;BRETEUIL (RUE);0;1;2;0;1;0;0;1;-1;1;0;1;50
536584977;4;PIERRE PUGET (COURS);0;1;2;0;1;0;0;1;-1;1;0;1;50
536584978;3;18;;2;2;0;1;14;400;1;-1;1;0;3;80
536584979;4;PDTWILSOO(RUE)151A159 ET 146A170;0;1;2;0;1;0;0;1;-1;2;0;1;50
536584980;3;CHURCHILL ( AVENUE );0;2;0;0;1;23;850;1;-1;1;9;1;50
536584981;3;10;0;2;2;0;1;5;20;3;;1;0;1;80
536584981;3;;0;2;2;0;4;-1;-1;3;;1;0;1;80
536584982;3;7;;2;2;0;1;-1;-1;1;5;1;0;1;80
536584983;3;37;0;2;2;0;2;1;0;1;5;1;0;1;50
536584984;4;ARISTIDE BRIAND(RUE)85 +  ET  98+;0;1;1;3;1;0;0;1;-1;1;0;1;50
536584984;4;MARJOLIN (RUE) 1A13 ET 2A20;0;1;1;0;1;0;0;1;-1;1;0;8;50
536584985;7;RUE DE L'ESPIERRE;0;3;2;0;1;2;70;1;-1;1;9;1;50
536584986;4;d52;;2;2;0;1;-1;-1;1;4;1;0;1;50
536584987;4;FRANCOISE DUPARC (BOULEVARD);0;1;2;0;1;0;0;1;-1;1;0;1;50
536584988;3;104;;2;2;0;1;5;100;2;4;1;0;8;80
536584989;3;CLICHY (QUAI DE) DE (8 A 60);0;2;1;0;1;0;0;1;-1;1;0;1;50
536584989;3;MEDERIC (RUE) DE (1 A 15)   (2 A 16);0;1;0;0;1;0;0;1;-1;1;0;1;50
536584990;3;RAYMOND DAVID;0;1;2;0;1;0;0;1;-1;2;1;1;50
536584991;4;CHEMIN DE FER;0;2;3;0;3;0;0;1;-1;2;0;1;50
536584991;4;PIERRE EMILE GASPARD;0;2;3;0;2;0;0;1;-1;2;0;1;50
536584992;3;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536584992;3;;0;2;2;0;1;29;340;1;-1;1;0;1;50
536584993;4;LOUIS LACOMBE (AVENUE);0;2;2;0;3;-1;-1;1;-1;1;5;1;30
536584993;4;;;2;2;;2;-1;-1;1;-1;1;5;1;30
536584995;4;ALEXANDRE BARBEROUX (RUE);0;1;1;0;1;0;0;1;-1;2;0;1;50
536584995;4;MOULIN DE PIERRE (RUE DU);0;2;2;0;2;0;0;1;-1;2;0;1;50
536584996;3;BAS ROGERS (RUE DES);0;2;2;0;2;0;0;3;-1;2;0;1;50
536584997;4;;;2;2;0;1;-1;-1;1;-1;1;0;3;80
536584998;3;CD9;0;1;2;0;1;7;770;1;7;1;0;1;80
536584998;3;GRAND'RUE;0;1;2;0;2;0;0;1;7;1;0;1;50
536584999;4;PARIS (RUE DE) N° 101 A 109;0;1;0;0;2;0;0;1;-1;2;6;1;30
536585000;4;DE LATTRE DE TASSIGNY (BOULEVARD);0;2;2;0;1;-1;-1;1;-1;1;5;1;30
536585000;4;SEGALA (AVENUE DU);0;1;1;0;2;-1;-1;1;-1;1;5;1;30
536585002;2;13;;3;2;0;1;107;760;1;7;1;0;3;110
536585003;3;GENERAL LECLERC (AVENUE DU) 1/33 - 2/58;0;3;2;0;1;0;0;1;-1;1;0;1;50
536585004;4;;0;1;1;0;1;-1;-1;3;-1;1;5;1;30
536585005;3;153;0;2;2;0;1;8;25;1;;1;0;1;80
536585005;3;516;0;2;2;0;2;55;955;1;;1;0;1;80
536585006;3;MOULINE (AVENUE DES HAUTS DE LA);0;2;2;0;2;0;160;1;;1;0;1;50
536585006;3;;0;2;2;0;4;-1;-1;1;;1;0;1;50
536585007;4;SALENGRO (RUE ROGER);0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536585008;3;LENINE VLADIMIR ILITCH AVENUE;0;2;4;1;1;0;0;1;-1;1;0;1;50
536585009;3;178;;2;2;0;1;16;635;1;7;1;0;1;80
536585010;4;MAURICE LABROUSSE (RUE);0;2;3;0;2;0;0;1;-1;2;0;1;50
536585011;3;13;;2;2;0;1;12;385;4;5;1;0;1;50
536585012;3;81;;2;2;0;1;5;530;3;5;1;0;1;80
536585013;7;23;0;3;4;3;1;58;594;1;-1;1;0;3;50
536585014;4;;0;1;1;0;1;-1;-1;3;-1;1;0;1;50
536585015;3;34;;2;2;0;1;22;70;1;7;2;0;1;90
536585016;4;FOCH (AVENUE DU MARECHAL);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536585016;4;NATIONALE (RUE);0;1;1;0;2;-1;-1;1;-1;1;0;1;50
536585017;4;;;1;1;0;1;-1;-1;1;-1;1;9;8;50
536585018;4;;;2;2;0;3;0;0;3;-1;1;0;1;50
536585019;3;VERDUN (DE 62 A FIN);0;2;4;0;1;0;0;1;-1;2;0;1;50
536585020;3;BELGIQUE (BOULEVARD DE );0;3;2;0;1;54;0;1;5;1;0;1;50
536585020;3;PLACE DE LA MUNICIPALITE REGIONALE  DU C;0;1;2;0;1;0;0;2;5;1;0;1;50
536585021;4;MOINES (RUE AUX);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536585022;3;166;;2;2;0;1;-1;-1;3;7;1;0;1;80
536585023;1;AUTOROUTE A 63;0;3;4;0;1;2;467;1;-1;1;0;1;90
536585024;3;769;;2;2;0;1;17;970;1;-1;2;0;3;80
536585026;4;LOMBARDS (AVENUE);0;2;2;0;1;-1;-1;1;-1;1;5;1;50
536585026;4;THENARD (RUE);0;1;2;1;1;-1;-1;3;-1;1;0;1;50
536585027;4;PASTEUR AVENUE;0;2;2;2;1;1;0;1;-1;1;0;1;50
536585027;4;SAINT MICHEL BOULEVARD;0;2;4;3;1;1;0;1;-1;1;0;1;50
536585028;2;ROUTE NATIONALE 230;0;3;6;0;1;43;224;1;14;1;0;1;90
536585029;3;407;;2;2;0;3;2;600;1;5;1;0;3;80
536585031;4;EMILE ZOLA ( COURS );0;2;2;0;1;0;1;1;-1;1;0;1;30
536585031;4;JOSEPH FAURE ( RUE );0;2;2;0;2;0;1;1;-1;1;0;1;50
536585032;1;ROCADE A 630;0;3;6;0;1;19;261;1;-1;1;0;1;90
536585033;3;6113;;2;2;0;1;18;0;1;9;1;9;8;70
536585034;4;;;1;1;0;1;-1;-1;1;-1;1;0;1;30
536585035;3;ASNIERES (PONT D');0;1;2;0;1;0;0;1;-1;2;2;1;50
536585035;3;CLICHY (QUAI DE) DE (8 A 60);0;2;4;0;1;0;0;1;-1;2;0;1;50
536585036;3;;0;2;2;0;1;6;390;1;-1;1;0;3;80
